3.845660549337751033e-02,3.674165383967518961e-02,4.095637921962553413e-02,7.379960364684834927e-04
4.054675821632763334e-03,3.442665910295182249e-03,4.650439572098770402e-03,2.472093281868024115e-04
1.014539281326311618e-02,9.339763092801579847e-03,1.079455264545652569e-02,3.139327685121229197e-04
5.804974317224900066e-02,5.485591845606394706e-02,6.144604382026987860e-02,1.148056252760125927e-03
